
---------- Begin Simulation Statistics ----------
simSeconds                                  16.292694                       # Number of seconds simulated (Second)
simTicks                                 16292694137000                       # Number of ticks simulated (Tick)
finalTick                                16292694137000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248929.52                       # Real time elapsed on the host (Second)
hostTickRate                                 65451031                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17002400                       # Number of bytes of host memory used (Byte)
simInsts                                  27235762022                       # Number of instructions simulated (Count)
simOps                                    27235762150                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   109412                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     109412                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                     16292694138                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    14004536828                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    3313                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   14489121168                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued              58352023                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           389874734                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        337435352                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                309                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples        16292659955                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              0.889304                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.915995                       # Number of insts issued each cycle (Count)
system.cpu0.icache.ReadReq.mshrMisses::total         1074                       # number of ReadReq MSHR misses (Count)
system.cpu0.icache.ReadReq.mshrMissLatency::cpu0.inst     92418000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.icache.ReadReq.mshrMissLatency::total     92418000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.icache.ReadReq.mshrMissRate::cpu0.inst     0.000001                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.mshrMissRate::total     0.000001                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.avgMshrMissLatency::cpu0.inst 86050.279330                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.avgMshrMissLatency::total 86050.279330                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.icache.power_state.pwrStateResidencyTicks::UNDEFINED 16292694137000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.icache.prefetcher.demandMshrMisses         1074                       # demands not covered by prefetchs (Count)
system.cpu0.icache.prefetcher.pfIssued              0                       # number of hwpf issued (Count)
system.cpu0.icache.prefetcher.pfUseful              0                       # number of useful prefetch (Count)
system.cpu0.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu0.icache.prefetcher.accuracy            nan                       # accuracy of the prefetcher (Count)
system.cpu0.icache.prefetcher.coverage              0                       # coverage brought by this prefetcher (Count)
system.cpu0.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu0.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu0.icache.prefetcher.pfHitInWB             0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu0.icache.prefetcher.pfLate                0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu0.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu0.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu0.icache.prefetcher.pfInCache             0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu0.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu0.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu0.icache.prefetcher.pfSpanPage            0                       # number of prefetches that crossed the page (Count)
system.cpu0.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu0.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 16292694137000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.icache.tags.tagsInUse          511.291289                       # Average ticks per tags in use ((Tick/Count))
system.cpu0.icache.tags.totalRefs          1129915212                       # Total number of references to valid blocks. (Count)
system.cpu0.icache.tags.sampledRefs              1074                       # Sample count of references to valid blocks. (Count)
system.cpu0.icache.tags.avgRefs          1052062.581006                       # Average number of references to valid blocks. ((Count/Count))
system.cpu0.icache.tags.warmupTick              79000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu0.icache.tags.occupancies::cpu0.inst   511.291289                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu0.icache.tags.avgOccs::cpu0.inst     0.998616                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.icache.tags.avgOccs::total       0.998616                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu0.icache.tags.ageTaskId_1024::4          512                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu0.icache.tags.tagAccesses        9039325906                       # Number of tag accesses (Count)
system.cpu0.icache.tags.dataAccesses       9039325906                       # Number of data accesses (Count)
system.cpu0.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 16292694137000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu0.iew.squashCycles                  9334213                       # Number of cycles IEW is squashing (Cycle)
system.cpu0.iew.blockCycles                3877630029                       # Number of cycles IEW is blocking (Cycle)
system.cpu0.iew.unblockCycles              2807945930                       # Number of cycles IEW is unblocking (Cycle)
system.cpu0.iew.dispatchedInsts           14004540141                       # Number of instructions dispatched to IQ (Count)
system.cpu0.iew.dispSquashedInsts              563003                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu0.iew.dispLoadInsts              2051104785                       # Number of dispatched load instructions (Count)
system.cpu0.iew.dispStoreInsts             1599393346                       # Number of dispatched store instructions (Count)
system.cpu0.iew.dispNonSpecInsts                 3124                       # Number of dispatched non-speculative instructions (Count)
system.cpu0.iew.iqFullEvents                 43193961                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu0.iew.lsqFullEvents              2725216198                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu0.iew.memOrderViolationEvents          3983                       # Number of memory order violations (Count)
system.cpu0.iew.predictedTakenIncorrect       4492038                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu0.iew.predictedNotTakenIncorrect      4151557                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu0.iew.branchMispredicts             8643595                       # Number of branch mispredicts detected at execute (Count)
system.cpu0.iew.instsToCommit             13804346085                       # Cumulative count of insts sent to commit (Count)
system.cpu0.iew.writebackCount            13785378761                       # Cumulative count of insts written-back (Count)
system.cpu0.iew.producerInst              10529691715                       # Number of instructions producing a value (Count)
system.cpu0.iew.consumerInst              13077992104                       # Number of instructions consuming a value (Count)
system.cpu0.iew.wbRate                       0.846108                       # Insts written-back per cycle ((Count/Cycle))
system.cpu0.iew.wbFanout                     0.805146                       # Average fanout of values written-back ((Count/Count))
system.cpu0.lsq0.forwLoads                  107764681                       # Number of loads that had data forwarded from stores (Count)
system.cpu0.lsq0.squashedLoads              112222000                       # Number of loads squashed (Count)
system.cpu0.lsq0.ignoredResponses              172700                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu0.lsq0.memOrderViolation               3983                       # Number of memory ordering violations (Count)
system.cpu0.lsq0.squashedStores              81183628                       # Number of stores squashed (Count)
system.cpu0.lsq0.rescheduledLoads                   5                       # Number of loads that were rescheduled (Count)
system.cpu0.lsq0.blockedByCache              17039116                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu0.lsq0.loadToUse::samples        1938882785                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::mean            81.570619                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::stdev          151.520927                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::0-9            1327130988     68.45%     68.45% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::10-19             9672054      0.50%     68.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::20-29            12484463      0.64%     69.59% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::30-39            12740380      0.66%     70.25% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::40-49             7893920      0.41%     70.66% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::50-59             5160920      0.27%     70.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::60-69             7990510      0.41%     71.33% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::70-79             8079197      0.42%     71.75% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::80-89             7589063      0.39%     72.14% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::90-99            12371282      0.64%     72.78% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::100-109          26502605      1.37%     74.15% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::110-119          27607669      1.42%     75.57% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::120-129          24669038      1.27%     76.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::130-139          22089528      1.14%     77.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::140-149          20496900      1.06%     79.04% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::150-159          20700994      1.07%     80.11% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::160-169          20182784      1.04%     81.15% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::170-179          18646789      0.96%     82.11% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::180-189          18742230      0.97%     83.08% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::190-199          15447632      0.80%     83.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::200-209          14400964      0.74%     84.62% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::210-219          13119465      0.68%     85.29% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::220-229          12455907      0.64%     85.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::230-239          11724859      0.60%     86.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::240-249          11167935      0.58%     87.12% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::250-259          10721273      0.55%     87.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::260-269          10528258      0.54%     88.21% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::270-279          10148468      0.52%     88.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::280-289           9907229      0.51%     89.25% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::290-299           9760625      0.50%     89.75% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::overflows       198748856     10.25%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::max_value            2190                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::total          1938882785                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.mmu.dtb.readHits                        0                       # read hits (Count)
system.cpu0.mmu.dtb.readMisses                      0                       # read misses (Count)
system.cpu0.mmu.dtb.readAccesses                    0                       # read accesses (Count)
system.cpu0.mmu.dtb.writeHits                       0                       # write hits (Count)
system.cpu0.mmu.dtb.writeMisses                     0                       # write misses (Count)
system.cpu0.mmu.dtb.writeAccesses                   0                       # write accesses (Count)
system.cpu0.mmu.dtb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu0.mmu.dtb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu0.mmu.dtb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu0.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 16292694137000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.mmu.itb.readHits                        0                       # read hits (Count)
system.cpu0.mmu.itb.readMisses                      0                       # read misses (Count)
system.cpu0.mmu.itb.readAccesses                    0                       # read accesses (Count)
system.cpu0.mmu.itb.writeHits                       0                       # write hits (Count)
system.cpu0.mmu.itb.writeMisses                     0                       # write misses (Count)
system.cpu0.mmu.itb.writeAccesses                   0                       # write accesses (Count)
system.cpu0.mmu.itb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu0.mmu.itb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu0.mmu.itb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu0.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 16292694137000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.power_state.pwrStateResidencyTicks::ON 16292694137000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.rename.squashCycles               9334213                       # Number of cycles rename is squashing (Cycle)
system.cpu0.rename.idleCycles               590267848                       # Number of cycles rename is idle (Cycle)
system.cpu0.rename.blockCycles             7387959546                       # Number of cycles rename is blocking (Cycle)
system.cpu0.rename.serializeStallCycles        253582                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu0.rename.runCycles               1563563971                       # Number of cycles rename is running (Cycle)
system.cpu0.rename.unblockCycles           6741280795                       # Number of cycles rename is unblocking (Cycle)
system.cpu0.rename.renamedInsts           14051091695                       # Number of instructions processed by rename (Count)
system.cpu0.rename.ROBFullEvents              3867082                       # Number of times rename has blocked due to ROB full (Count)
system.cpu0.rename.IQFullEvents            1056301972                       # Number of times rename has blocked due to IQ full (Count)
system.cpu0.rename.LQFullEvents            1348073039                       # Number of times rename has blocked due to LQ full (Count)
system.cpu0.rename.SQFullEvents            4377161389                       # Number of times rename has blocked due to SQ full (Count)
system.cpu0.rename.renamedOperands        12055529477                       # Number of destination operands rename has renamed (Count)
system.cpu0.rename.lookups                21979747122                       # Number of register rename lookups that rename has made (Count)
system.cpu0.rename.intLookups              7126369917                       # Number of integer rename lookups (Count)
system.cpu0.rename.fpLookups              14735238150                       # Number of floating rename lookups (Count)
system.cpu0.rename.committedMaps          11726387914                       # Number of HB maps that are committed (Count)
system.cpu0.rename.undoneMaps               329141563                       # Number of HB maps that are undone due to squashing (Count)
system.cpu0.rename.serializing                   2748                       # count of serializing insts renamed (Count)
system.cpu0.rename.tempSerializing               2752                       # count of temporary serializing insts renamed (Count)
system.cpu0.rename.skidInsts               3663487552                       # count of insts added to the skid buffer (Count)
system.cpu0.rob.reads                     29068268529                       # The number of ROB reads (Count)
system.cpu0.rob.writes                    28047958433                       # The number of ROB writes (Count)
system.cpu0.thread_0.numInsts             13614665343                       # Number of Instructions committed (Count)
system.cpu0.thread_0.numOps               13614665407                       # Number of Ops committed (Count)
system.cpu0.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu0.workload.numSyscalls                 2590                       # Number of system calls (Count)
system.cpu1.numCycles                     16292694138                       # Number of cpu cycles simulated (Cycle)
system.cpu1.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu1.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu1.instsAdded                    14010975889                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu1.nonSpecInstsAdded                    3316                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu1.instsIssued                   14495681666                       # Number of instructions issued (Count)
system.cpu1.squashedInstsIssued              58366908                       # Number of squashed instructions issued (Count)
system.cpu1.squashedInstsExamined           389882415                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu1.squashedOperandsExamined        337382303                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu1.squashedNonSpecRemoved                312                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu1.numIssuedDist::samples        16292661976                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::mean              0.889706                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::stdev             1.916286                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::underflows               0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::0              12359279014     75.86%     75.86% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::1                830095728      5.09%     80.95% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::2                693654656      4.26%     85.21% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::3                487340851      2.99%     88.20% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::4                607514756      3.73%     91.93% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::5                346920433      2.13%     94.06% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::6                384038044      2.36%     96.42% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::7                323183332      1.98%     98.40% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::8                260635162      1.60%    100.00% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::overflows                0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::min_value                0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::max_value                8                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::total          16292661976                       # Number of insts issued each cycle (Count)
system.cpu1.statFuBusy::No_OpClass                  0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::IntAlu                1641701      0.08%      0.08% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::IntMult                    85      0.00%      0.08% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::IntDiv                      7      0.00%      0.08% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatAdd            260459978     13.23%     13.32% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatCmp                 8320      0.00%     13.32% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatCvt            390050219     19.82%     33.13% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatMult           714777372     36.31%     69.45% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatMultAcc                0      0.00%     69.45% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatDiv            295837297     15.03%     84.47% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatMisc             1151994      0.06%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatSqrt                   0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdAdd                     0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdAddAcc                  0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdAlu                     0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdCmp                     0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdCvt                     0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdMisc                    0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdMult                    0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdMultAcc                 0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdShift                   0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdShiftAcc                0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdDiv                     0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdSqrt                    0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdFloatAdd                0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdFloatAlu                0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdFloatCmp                0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdFloatCvt                0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdFloatDiv                0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdFloatMisc               0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdFloatMult               0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdFloatMultAcc            0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdFloatSqrt               0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdReduceAdd               0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdReduceAlu               0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdReduceCmp               0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdFloatReduceAdd            0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdFloatReduceCmp            0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdAes                     0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdAesMix                  0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdSha1Hash                0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdSha1Hash2               0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdSha256Hash              0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdSha256Hash2             0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdShaSigma2               0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdShaSigma3               0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdPredAlu                 0      0.00%     84.53% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::MemRead              35565170      1.81%     86.34% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::MemWrite             11561919      0.59%     86.93% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatMemRead        195028062      9.91%     96.84% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatMemWrite        62290571      3.16%    100.00% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::IprAccess                   0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::InstPrefetch                0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu1.statIssuedInstType_0::No_OpClass         2733      0.00%      0.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::IntAlu   1878399708     12.96%     12.96% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::IntMult          311      0.00%     12.96% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::IntDiv       800171      0.01%     12.96% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::FloatAdd   3819280303     26.35%     39.31% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::FloatCmp     30495365      0.21%     39.52% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::FloatCvt   2342931407     16.16%     55.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::FloatMult   2099693737     14.48%     70.17% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::FloatMultAcc            0      0.00%     70.17% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::FloatDiv     73730381      0.51%     70.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::FloatMisc     23027578      0.16%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::FloatSqrt            2      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::SimdAdd            0      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::SimdAddAcc            0      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::SimdAlu            0      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::SimdCmp            0      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::SimdCvt            0      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::SimdMisc            0      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::SimdMult            0      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::SimdMultAcc            0      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::SimdShift            0      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::SimdShiftAcc            0      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::SimdDiv            0      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::SimdSqrt            0      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu1.statIssuedInstType_0::SimdFloatAdd            0      0.00%     70.84% # Number of instructions issued per FU type, per thread (Count)
