
---------- Begin Simulation Statistics ----------
simSeconds                                   0.034009                       # Number of seconds simulated (Second)
simTicks                                  34008827000                       # Number of ticks simulated (Tick)
finalTick                                 34008827000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    706.78                       # Real time elapsed on the host (Second)
hostTickRate                                 48117736                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16954652                       # Number of bytes of host memory used (Byte)
simInsts                                    240344620                       # Number of instructions simulated (Count)
simOps                                      240351704                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   340054                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     340064                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                        33921012                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      121333943                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   13252                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     122621802                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 22610                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             1171343                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           570390                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               1033                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           33792189                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              3.628703                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.402140                       # Number of insts issued each cycle (Count)
system.cpu0.fetch.nisnDist::4                 1866553      5.52%     61.96% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::5                 1472352      4.36%     66.32% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::6                  893987      2.65%     68.97% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::7                 2466037      7.30%     76.26% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::8                 8020672     23.74%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::total            33792189                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.branchRate                 0.459680                       # Number of branch fetches per cycle (Ratio)
system.cpu0.fetch.rate                       3.599107                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu0.icache.demandHits::cpu0.inst     16572946                       # number of demand (read+write) hits (Count)
system.cpu0.icache.demandHits::total         16572946                       # number of demand (read+write) hits (Count)
system.cpu0.icache.overallHits::cpu0.inst     16572946                       # number of overall hits (Count)
system.cpu0.icache.overallHits::total        16572946                       # number of overall hits (Count)
system.cpu0.icache.demandMisses::cpu0.inst        10947                       # number of demand (read+write) misses (Count)
system.cpu0.icache.demandMisses::total          10947                       # number of demand (read+write) misses (Count)
system.cpu0.icache.overallMisses::cpu0.inst        10947                       # number of overall misses (Count)
system.cpu0.icache.overallMisses::total         10947                       # number of overall misses (Count)
system.cpu0.icache.demandMissLatency::cpu0.inst    507348000                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.demandMissLatency::total    507348000                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.overallMissLatency::cpu0.inst    507348000                       # number of overall miss ticks (Tick)
system.cpu0.icache.overallMissLatency::total    507348000                       # number of overall miss ticks (Tick)
system.cpu0.icache.demandAccesses::cpu0.inst     16583893                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.demandAccesses::total     16583893                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.overallAccesses::cpu0.inst     16583893                       # number of overall (read+write) accesses (Count)
system.cpu0.icache.overallAccesses::total     16583893                       # number of overall (read+write) accesses (Count)
system.cpu0.icache.demandMissRate::cpu0.inst     0.000660                       # miss rate for demand accesses (Ratio)
system.cpu0.icache.demandMissRate::total     0.000660                       # miss rate for demand accesses (Ratio)
system.cpu0.icache.overallMissRate::cpu0.inst     0.000660                       # miss rate for overall accesses (Ratio)
system.cpu0.icache.overallMissRate::total     0.000660                       # miss rate for overall accesses (Ratio)
system.cpu0.icache.demandAvgMissLatency::cpu0.inst 46345.848178                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.icache.demandAvgMissLatency::total 46345.848178                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.icache.overallAvgMissLatency::cpu0.inst 46345.848178                       # average overall miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMissLatency::total 46345.848178                       # average overall miss latency ((Tick/Count))
system.cpu0.icache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu0.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu0.icache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu0.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu0.icache.avgBlocked::no_mshrs           nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.icache.writebacks::writebacks         8327                       # number of writebacks (Count)
system.cpu0.icache.writebacks::total             8327                       # number of writebacks (Count)
system.cpu0.icache.demandMshrHits::cpu0.inst         2106                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.icache.demandMshrHits::total         2106                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.icache.overallMshrHits::cpu0.inst         2106                       # number of overall MSHR hits (Count)
system.cpu0.icache.overallMshrHits::total         2106                       # number of overall MSHR hits (Count)
system.cpu0.icache.demandMshrMisses::cpu0.inst         8841                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.icache.demandMshrMisses::total         8841                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.icache.overallMshrMisses::cpu0.inst         8841                       # number of overall MSHR misses (Count)
system.cpu0.icache.overallMshrMisses::total         8841                       # number of overall MSHR misses (Count)
system.cpu0.icache.demandMshrMissLatency::cpu0.inst    404889000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.icache.demandMshrMissLatency::total    404889000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.icache.overallMshrMissLatency::cpu0.inst    404889000                       # number of overall MSHR miss ticks (Tick)
system.cpu0.icache.overallMshrMissLatency::total    404889000                       # number of overall MSHR miss ticks (Tick)
system.cpu0.icache.demandMshrMissRate::cpu0.inst     0.000533                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.icache.demandMshrMissRate::total     0.000533                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.icache.overallMshrMissRate::cpu0.inst     0.000533                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.icache.overallMshrMissRate::total     0.000533                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.icache.demandAvgMshrMissLatency::cpu0.inst 45796.742450                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.demandAvgMshrMissLatency::total 45796.742450                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMshrMissLatency::cpu0.inst 45796.742450                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMshrMissLatency::total 45796.742450                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.replacements                  8327                       # number of replacements (Count)
system.cpu0.icache.ReadReq.hits::cpu0.inst     16572946                       # number of ReadReq hits (Count)
system.cpu0.icache.ReadReq.hits::total       16572946                       # number of ReadReq hits (Count)
system.cpu0.icache.ReadReq.misses::cpu0.inst        10947                       # number of ReadReq misses (Count)
system.cpu0.icache.ReadReq.misses::total        10947                       # number of ReadReq misses (Count)
system.cpu0.icache.ReadReq.missLatency::cpu0.inst    507348000                       # number of ReadReq miss ticks (Tick)
system.cpu0.icache.ReadReq.missLatency::total    507348000                       # number of ReadReq miss ticks (Tick)
system.cpu0.icache.ReadReq.accesses::cpu0.inst     16583893                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu0.icache.ReadReq.accesses::total     16583893                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu0.icache.ReadReq.missRate::cpu0.inst     0.000660                       # miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.missRate::total     0.000660                       # miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.avgMissLatency::cpu0.inst 46345.848178                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.avgMissLatency::total 46345.848178                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.mshrHits::cpu0.inst         2106                       # number of ReadReq MSHR hits (Count)
system.cpu0.icache.ReadReq.mshrHits::total         2106                       # number of ReadReq MSHR hits (Count)
system.cpu0.icache.ReadReq.mshrMisses::cpu0.inst         8841                       # number of ReadReq MSHR misses (Count)
system.cpu0.icache.ReadReq.mshrMisses::total         8841                       # number of ReadReq MSHR misses (Count)
system.cpu0.icache.ReadReq.mshrMissLatency::cpu0.inst    404889000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.icache.ReadReq.mshrMissLatency::total    404889000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.icache.ReadReq.mshrMissRate::cpu0.inst     0.000533                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.mshrMissRate::total     0.000533                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.avgMshrMissLatency::cpu0.inst 45796.742450                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.avgMshrMissLatency::total 45796.742450                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.icache.power_state.pwrStateResidencyTicks::UNDEFINED  34008827000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.icache.prefetcher.demandMshrMisses         8841                       # demands not covered by prefetchs (Count)
system.cpu0.icache.prefetcher.pfIssued              0                       # number of hwpf issued (Count)
system.cpu0.icache.prefetcher.pfUseful              0                       # number of useful prefetch (Count)
system.cpu0.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu0.icache.prefetcher.accuracy            nan                       # accuracy of the prefetcher (Count)
system.cpu0.icache.prefetcher.coverage              0                       # coverage brought by this prefetcher (Count)
system.cpu0.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu0.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu0.icache.prefetcher.pfHitInWB             0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu0.icache.prefetcher.pfLate                0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu0.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu0.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu0.icache.prefetcher.pfInCache             0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu0.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu0.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu0.icache.prefetcher.pfSpanPage            0                       # number of prefetches that crossed the page (Count)
system.cpu0.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu0.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED  34008827000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.icache.tags.tagsInUse          511.668242                       # Average ticks per tags in use ((Tick/Count))
system.cpu0.icache.tags.totalRefs            16581787                       # Total number of references to valid blocks. (Count)
system.cpu0.icache.tags.sampledRefs              8841                       # Sample count of references to valid blocks. (Count)
system.cpu0.icache.tags.avgRefs           1875.555593                       # Average number of references to valid blocks. ((Count/Count))
system.cpu0.icache.tags.warmupTick              79000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu0.icache.tags.occupancies::cpu0.inst   511.668242                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu0.icache.tags.avgOccs::cpu0.inst     0.999352                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.icache.tags.avgOccs::total       0.999352                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu0.icache.tags.ageTaskId_1024::1           95                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ageTaskId_1024::2          292                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ageTaskId_1024::3           83                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ageTaskId_1024::4           42                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu0.icache.tags.tagAccesses         132679985                       # Number of tag accesses (Count)
system.cpu0.icache.tags.dataAccesses        132679985                       # Number of data accesses (Count)
system.cpu0.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  34008827000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu0.iew.squashCycles                    26289                       # Number of cycles IEW is squashing (Cycle)
system.cpu0.iew.blockCycles                   1325730                       # Number of cycles IEW is blocking (Cycle)
system.cpu0.iew.unblockCycles                  131319                       # Number of cycles IEW is unblocking (Cycle)
system.cpu0.iew.dispatchedInsts             121347195                       # Number of instructions dispatched to IQ (Count)
system.cpu0.iew.dispSquashedInsts                7178                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu0.iew.dispLoadInsts                21942514                       # Number of dispatched load instructions (Count)
system.cpu0.iew.dispStoreInsts                9830108                       # Number of dispatched store instructions (Count)
system.cpu0.iew.dispNonSpecInsts                 8872                       # Number of dispatched non-speculative instructions (Count)
system.cpu0.iew.iqFullEvents                    33843                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu0.iew.lsqFullEvents                   69406                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu0.iew.memOrderViolationEvents          1903                       # Number of memory order violations (Count)
system.cpu0.iew.predictedTakenIncorrect         11504                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu0.iew.predictedNotTakenIncorrect        17122                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu0.iew.branchMispredicts               28626                       # Number of branch mispredicts detected at execute (Count)
system.cpu0.iew.instsToCommit               120961784                       # Cumulative count of insts sent to commit (Count)
system.cpu0.iew.writebackCount              120935421                       # Cumulative count of insts written-back (Count)
system.cpu0.iew.producerInst                 85890133                       # Number of instructions producing a value (Count)
system.cpu0.iew.consumerInst                112679807                       # Number of instructions consuming a value (Count)
system.cpu0.iew.wbRate                       3.565207                       # Insts written-back per cycle ((Count/Cycle))
system.cpu0.iew.wbFanout                     0.762250                       # Average fanout of values written-back ((Count/Count))
system.cpu0.lsq0.forwLoads                    1688048                       # Number of loads that had data forwarded from stores (Count)
system.cpu0.lsq0.squashedLoads                 242654                       # Number of loads squashed (Count)
system.cpu0.lsq0.ignoredResponses                 521                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu0.lsq0.memOrderViolation               1903                       # Number of memory ordering violations (Count)
system.cpu0.lsq0.squashedStores                100283                       # Number of stores squashed (Count)
system.cpu0.lsq0.rescheduledLoads                 159                       # Number of loads that were rescheduled (Count)
system.cpu0.lsq0.blockedByCache                   186                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu0.lsq0.loadToUse::samples          21699860                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::mean             5.600809                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::stdev           12.167948                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::0-9              19486876     89.80%     89.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::10-19              653171      3.01%     92.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::20-29              641008      2.95%     95.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::30-39              441512      2.03%     97.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::40-49              173543      0.80%     98.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::50-59              103787      0.48%     99.08% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::60-69               70240      0.32%     99.40% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::70-79               31368      0.14%     99.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::80-89               31673      0.15%     99.69% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::90-99               27167      0.13%     99.82% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::100-109             10671      0.05%     99.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::110-119              5721      0.03%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::120-129              3802      0.02%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::130-139              2407      0.01%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::140-149              2221      0.01%     99.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::150-159              1707      0.01%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::160-169              1810      0.01%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::170-179              1937      0.01%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::180-189              1402      0.01%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::190-199              1431      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::200-209               915      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::210-219               746      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::220-229               621      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::230-239               431      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::240-249               338      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::250-259               331      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::260-269               308      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::270-279               279      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::280-289               264      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::290-299               291      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::overflows            1882      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::max_value             743                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::total            21699860                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.mmu.dtb.readHits                        0                       # read hits (Count)
system.cpu0.mmu.dtb.readMisses                      0                       # read misses (Count)
system.cpu0.mmu.dtb.readAccesses                    0                       # read accesses (Count)
system.cpu0.mmu.dtb.writeHits                       0                       # write hits (Count)
system.cpu0.mmu.dtb.writeMisses                     0                       # write misses (Count)
system.cpu0.mmu.dtb.writeAccesses                   0                       # write accesses (Count)
system.cpu0.mmu.dtb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu0.mmu.dtb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu0.mmu.dtb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu0.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  34008827000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.mmu.itb.readHits                        0                       # read hits (Count)
system.cpu0.mmu.itb.readMisses                      0                       # read misses (Count)
system.cpu0.mmu.itb.readAccesses                    0                       # read accesses (Count)
system.cpu0.mmu.itb.writeHits                       0                       # write hits (Count)
system.cpu0.mmu.itb.writeMisses                     0                       # write misses (Count)
system.cpu0.mmu.itb.writeAccesses                   0                       # write accesses (Count)
system.cpu0.mmu.itb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu0.mmu.itb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu0.mmu.itb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu0.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  34008827000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.power_state.pwrStateResidencyTicks::ON  34008827000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.rename.squashCycles                 26289                       # Number of cycles rename is squashing (Cycle)
system.cpu0.rename.idleCycles                 3210087                       # Number of cycles rename is idle (Cycle)
system.cpu0.rename.blockCycles                3978179                       # Number of cycles rename is blocking (Cycle)
system.cpu0.rename.serializeStallCycles        270758                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu0.rename.runCycles                 18681038                       # Number of cycles rename is running (Cycle)
system.cpu0.rename.unblockCycles              7625838                       # Number of cycles rename is unblocking (Cycle)
system.cpu0.rename.renamedInsts             121539540                       # Number of instructions processed by rename (Count)
system.cpu0.rename.ROBFullEvents               495184                       # Number of times rename has blocked due to ROB full (Count)
system.cpu0.rename.IQFullEvents               3717711                       # Number of times rename has blocked due to IQ full (Count)
system.cpu0.rename.LQFullEvents               2114818                       # Number of times rename has blocked due to LQ full (Count)
system.cpu0.rename.SQFullEvents                304879                       # Number of times rename has blocked due to SQ full (Count)
system.cpu0.rename.renamedOperands           97183455                       # Number of destination operands rename has renamed (Count)
system.cpu0.rename.lookups                  163916708                       # Number of register rename lookups that rename has made (Count)
system.cpu0.rename.intLookups               121250520                       # Number of integer rename lookups (Count)
system.cpu0.rename.fpLookups                 38530796                       # Number of floating rename lookups (Count)
system.cpu0.rename.committedMaps             96118896                       # Number of HB maps that are committed (Count)
system.cpu0.rename.undoneMaps                 1064559                       # Number of HB maps that are undone due to squashing (Count)
system.cpu0.rename.serializing                   7642                       # count of serializing insts renamed (Count)
system.cpu0.rename.tempSerializing               7638                       # count of temporary serializing insts renamed (Count)
system.cpu0.rename.skidInsts                 19162649                       # count of insts added to the skid buffer (Count)
system.cpu0.rob.reads                       144573649                       # The number of ROB reads (Count)
system.cpu0.rob.writes                      242789350                       # The number of ROB writes (Count)
system.cpu0.thread_0.numInsts               120172310                       # Number of Instructions committed (Count)
system.cpu0.thread_0.numOps                 120175852                       # Number of Ops committed (Count)
system.cpu0.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu0.workload.numSyscalls                  193                       # Number of system calls (Count)
system.cpu1.numCycles                        34008830                       # Number of cpu cycles simulated (Cycle)
system.cpu1.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu1.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu1.instsAdded                      121334617                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu1.nonSpecInstsAdded                   13252                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu1.instsIssued                     122624449                       # Number of instructions issued (Count)
system.cpu1.squashedInstsIssued                 22540                       # Number of squashed instructions issued (Count)
system.cpu1.squashedInstsExamined             1172016                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu1.squashedOperandsExamined           570124                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu1.squashedNonSpecRemoved               1033                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu1.numIssuedDist::samples           33885598                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::mean              3.618778                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::stdev             2.406285                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::underflows               0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::0                  4537693     13.39%     13.39% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::1                  2450857      7.23%     20.62% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::2                  4837271     14.28%     34.90% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::3                  5390476     15.91%     50.81% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::4                  5289148     15.61%     66.42% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::5                  3119967      9.21%     75.62% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::6                  3008993      8.88%     84.50% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::7                  2492307      7.36%     91.86% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::8                  2758886      8.14%    100.00% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::overflows                0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::min_value                0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::max_value                8                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::total             33885598                       # Number of insts issued each cycle (Count)
system.cpu1.statFuBusy::No_OpClass                  0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::IntAlu                 340200      7.76%      7.76% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::IntMult                  1400      0.03%      7.79% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::IntDiv                    621      0.01%      7.80% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatAdd               241768      5.51%     13.32% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatCmp               177660      4.05%     17.37% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatCvt              1154199     26.32%     43.69% # attempts to use FU when none available (Count)
