
---------- Begin Simulation Statistics ----------
simSeconds                                   1.555071                       # Number of seconds simulated (Second)
simTicks                                 1555071084000                       # Number of ticks simulated (Tick)
finalTick                                1555071084000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 231329.18                       # Real time elapsed on the host (Second)
hostTickRate                                  6722330                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16986844                       # Number of bytes of host memory used (Byte)
simInsts                                   6505263782                       # Number of instructions simulated (Count)
simOps                                     6505264194                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    28121                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      28121                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                      1555071096                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.478198                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              2.091184                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     5065225292                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   51073                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    4380227827                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued              27436594                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined          1813336249                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined       1140653925                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              49650                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         1554850634                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.817137                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.709780                       # Number of insts issued each cycle (Count)
system.cpu0.dcache.blockedCycles::no_mshrs           25                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCycles::no_targets         8111                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCauses::no_mshrs            4                       # number of times access was blocked (Count)
system.cpu0.dcache.blockedCauses::no_targets           76                       # number of times access was blocked (Count)
system.cpu0.dcache.avgBlocked::no_mshrs      6.250000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.avgBlocked::no_targets   106.723684                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.writebacks::writebacks      4102224                       # number of writebacks (Count)
system.cpu0.dcache.writebacks::total          4102224                       # number of writebacks (Count)
system.cpu0.dcache.demandMshrHits::cpu0.data      8050431                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.demandMshrHits::total      8050431                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::cpu0.data      8050431                       # number of overall MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::total      8050431                       # number of overall MSHR hits (Count)
system.cpu0.dcache.demandMshrMisses::cpu0.data      4048513                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.demandMshrMisses::total      4048513                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::cpu0.data      4048513                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::cpu0.dcache.prefetcher      3448745                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::total      7497258                       # number of overall MSHR misses (Count)
system.cpu0.dcache.demandMshrMissLatency::cpu0.data  63109980975                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.dcache.demandMshrMissLatency::total  63109980975                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency::cpu0.data  63109980975                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency::cpu0.dcache.prefetcher 144560594602                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency::total 207670575577                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.demandMshrMissRate::cpu0.data     0.003579                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.dcache.demandMshrMissRate::total     0.003579                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate::cpu0.data     0.003579                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate::cpu0.dcache.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate::total     0.006628                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMshrMissLatency::cpu0.data 15588.434809                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.demandAvgMshrMissLatency::total 15588.434809                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency::cpu0.data 15588.434809                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency::cpu0.dcache.prefetcher 41916.869644                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency::total 27699.537028                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.replacements               6614137                       # number of replacements (Count)
system.cpu0.dcache.HardPFReq.mshrMisses::cpu0.dcache.prefetcher      3448745                       # number of HardPFReq MSHR misses (Count)
system.cpu0.dcache.HardPFReq.mshrMisses::total      3448745                       # number of HardPFReq MSHR misses (Count)
system.cpu0.dcache.HardPFReq.mshrMissLatency::cpu0.dcache.prefetcher 144560594602                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu0.dcache.HardPFReq.mshrMissLatency::total 144560594602                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu0.dcache.HardPFReq.mshrMissRate::cpu0.dcache.prefetcher          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu0.dcache.HardPFReq.mshrMissRate::total          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu0.dcache.HardPFReq.avgMshrMissLatency::cpu0.dcache.prefetcher 41916.869644                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.HardPFReq.avgMshrMissLatency::total 41916.869644                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.LoadLockedReq.hits::cpu0.data           39                       # number of LoadLockedReq hits (Count)
system.cpu0.dcache.LoadLockedReq.hits::total           39                       # number of LoadLockedReq hits (Count)
system.cpu0.dcache.LoadLockedReq.misses::cpu0.data           25                       # number of LoadLockedReq misses (Count)
system.cpu0.dcache.LoadLockedReq.misses::total           25                       # number of LoadLockedReq misses (Count)
system.cpu0.dcache.LoadLockedReq.missLatency::cpu0.data      1262000                       # number of LoadLockedReq miss ticks (Tick)
system.cpu0.dcache.LoadLockedReq.missLatency::total      1262000                       # number of LoadLockedReq miss ticks (Tick)
system.cpu0.dcache.LoadLockedReq.accesses::cpu0.data           64                       # number of LoadLockedReq accesses(hits+misses) (Count)
system.cpu0.dcache.LoadLockedReq.accesses::total           64                       # number of LoadLockedReq accesses(hits+misses) (Count)
system.cpu0.dcache.LoadLockedReq.missRate::cpu0.data     0.390625                       # miss rate for LoadLockedReq accesses (Ratio)
system.cpu0.dcache.LoadLockedReq.missRate::total     0.390625                       # miss rate for LoadLockedReq accesses (Ratio)
system.cpu0.dcache.LoadLockedReq.avgMissLatency::cpu0.data        50480                       # average LoadLockedReq miss latency ((Tick/Count))
system.cpu0.dcache.LoadLockedReq.avgMissLatency::total        50480                       # average LoadLockedReq miss latency ((Tick/Count))
system.cpu0.dcache.LoadLockedReq.mshrHits::cpu0.data           22                       # number of LoadLockedReq MSHR hits (Count)
system.cpu0.dcache.LoadLockedReq.mshrHits::total           22                       # number of LoadLockedReq MSHR hits (Count)
system.cpu0.dcache.LoadLockedReq.mshrMisses::cpu0.data            3                       # number of LoadLockedReq MSHR misses (Count)
system.cpu0.dcache.LoadLockedReq.mshrMisses::total            3                       # number of LoadLockedReq MSHR misses (Count)
system.cpu0.dcache.LoadLockedReq.mshrMissLatency::cpu0.data       341000                       # number of LoadLockedReq MSHR miss ticks (Tick)
system.cpu0.dcache.LoadLockedReq.mshrMissLatency::total       341000                       # number of LoadLockedReq MSHR miss ticks (Tick)
system.cpu0.dcache.LoadLockedReq.mshrMissRate::cpu0.data     0.046875                       # mshr miss rate for LoadLockedReq accesses (Ratio)
system.cpu0.dcache.LoadLockedReq.mshrMissRate::total     0.046875                       # mshr miss rate for LoadLockedReq accesses (Ratio)
system.cpu0.dcache.LoadLockedReq.avgMshrMissLatency::cpu0.data 113666.666667                       # average LoadLockedReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.LoadLockedReq.avgMshrMissLatency::total 113666.666667                       # average LoadLockedReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.ReadReq.hits::cpu0.data    820775887                       # number of ReadReq hits (Count)
system.cpu0.dcache.ReadReq.hits::total      820775887                       # number of ReadReq hits (Count)
system.cpu0.dcache.ReadReq.misses::cpu0.data      7767159                       # number of ReadReq misses (Count)
system.cpu0.dcache.ReadReq.misses::total      7767159                       # number of ReadReq misses (Count)
system.cpu0.dcache.ReadReq.missLatency::cpu0.data 195684854000                       # number of ReadReq miss ticks (Tick)
system.cpu0.dcache.ReadReq.missLatency::total 195684854000                       # number of ReadReq miss ticks (Tick)
system.cpu0.dcache.ReadReq.accesses::cpu0.data    828543046                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu0.dcache.ReadReq.accesses::total    828543046                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu0.dcache.ReadReq.missRate::cpu0.data     0.009374                       # miss rate for ReadReq accesses (Ratio)
system.cpu0.dcache.ReadReq.missRate::total     0.009374                       # miss rate for ReadReq accesses (Ratio)
system.cpu0.dcache.ReadReq.avgMissLatency::cpu0.data 25193.877710                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.dcache.ReadReq.avgMissLatency::total 25193.877710                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.dcache.ReadReq.mshrHits::cpu0.data      4117837                       # number of ReadReq MSHR hits (Count)
system.cpu0.dcache.ReadReq.mshrHits::total      4117837                       # number of ReadReq MSHR hits (Count)
system.cpu0.dcache.ReadReq.mshrMisses::cpu0.data      3649322                       # number of ReadReq MSHR misses (Count)
system.cpu0.dcache.ReadReq.mshrMisses::total      3649322                       # number of ReadReq MSHR misses (Count)
system.cpu0.dcache.ReadReq.mshrMissLatency::cpu0.data  53926875000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.dcache.ReadReq.mshrMissLatency::total  53926875000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.dcache.ReadReq.mshrMissRate::cpu0.data     0.004405                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.dcache.ReadReq.mshrMissRate::total     0.004405                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.dcache.ReadReq.avgMshrMissLatency::cpu0.data 14777.231223                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.ReadReq.avgMshrMissLatency::total 14777.231223                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.StoreCondReq.hits::cpu0.data           20                       # number of StoreCondReq hits (Count)
system.cpu0.dcache.StoreCondReq.hits::total           20                       # number of StoreCondReq hits (Count)
system.cpu0.dcache.StoreCondReq.accesses::cpu0.data           20                       # number of StoreCondReq accesses(hits+misses) (Count)
system.cpu0.dcache.StoreCondReq.accesses::total           20                       # number of StoreCondReq accesses(hits+misses) (Count)
system.cpu0.dcache.SwapReq.hits::cpu0.data         1090                       # number of SwapReq hits (Count)
system.cpu0.dcache.SwapReq.hits::total           1090                       # number of SwapReq hits (Count)
system.cpu0.dcache.SwapReq.misses::cpu0.data            2                       # number of SwapReq misses (Count)
system.cpu0.dcache.SwapReq.misses::total            2                       # number of SwapReq misses (Count)
system.cpu0.dcache.SwapReq.missLatency::cpu0.data       103000                       # number of SwapReq miss ticks (Tick)
system.cpu0.dcache.SwapReq.missLatency::total       103000                       # number of SwapReq miss ticks (Tick)
system.cpu0.dcache.SwapReq.accesses::cpu0.data         1092                       # number of SwapReq accesses(hits+misses) (Count)
system.cpu0.dcache.SwapReq.accesses::total         1092                       # number of SwapReq accesses(hits+misses) (Count)
system.cpu0.dcache.SwapReq.missRate::cpu0.data     0.001832                       # miss rate for SwapReq accesses (Ratio)
system.cpu0.dcache.SwapReq.missRate::total     0.001832                       # miss rate for SwapReq accesses (Ratio)
system.cpu0.dcache.SwapReq.avgMissLatency::cpu0.data        51500                       # average SwapReq miss latency ((Tick/Count))
system.cpu0.dcache.SwapReq.avgMissLatency::total        51500                       # average SwapReq miss latency ((Tick/Count))
system.cpu0.dcache.SwapReq.mshrHits::cpu0.data            1                       # number of SwapReq MSHR hits (Count)
system.cpu0.dcache.SwapReq.mshrHits::total            1                       # number of SwapReq MSHR hits (Count)
system.cpu0.dcache.SwapReq.mshrMisses::cpu0.data            1                       # number of SwapReq MSHR misses (Count)
system.cpu0.dcache.SwapReq.mshrMisses::total            1                       # number of SwapReq MSHR misses (Count)
system.cpu0.dcache.SwapReq.mshrMissLatency::cpu0.data        13000                       # number of SwapReq MSHR miss ticks (Tick)
system.cpu0.dcache.SwapReq.mshrMissLatency::total        13000                       # number of SwapReq MSHR miss ticks (Tick)
system.cpu0.dcache.SwapReq.mshrMissRate::cpu0.data     0.000916                       # mshr miss rate for SwapReq accesses (Ratio)
system.cpu0.dcache.SwapReq.mshrMissRate::total     0.000916                       # mshr miss rate for SwapReq accesses (Ratio)
system.cpu0.dcache.SwapReq.avgMshrMissLatency::cpu0.data        13000                       # average SwapReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.SwapReq.avgMshrMissLatency::total        13000                       # average SwapReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.WriteReq.hits::cpu0.data    298241554                       # number of WriteReq hits (Count)
system.cpu0.dcache.WriteReq.hits::total     298241554                       # number of WriteReq hits (Count)
system.cpu0.dcache.WriteReq.misses::cpu0.data      4331785                       # number of WriteReq misses (Count)
system.cpu0.dcache.WriteReq.misses::total      4331785                       # number of WriteReq misses (Count)
system.cpu0.dcache.WriteReq.missLatency::cpu0.data 224788805875                       # number of WriteReq miss ticks (Tick)
system.cpu0.dcache.WriteReq.missLatency::total 224788805875                       # number of WriteReq miss ticks (Tick)
system.cpu0.dcache.WriteReq.accesses::cpu0.data    302573339                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu0.dcache.WriteReq.accesses::total    302573339                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu0.dcache.WriteReq.missRate::cpu0.data     0.014316                       # miss rate for WriteReq accesses (Ratio)
system.cpu0.dcache.WriteReq.missRate::total     0.014316                       # miss rate for WriteReq accesses (Ratio)
system.cpu0.dcache.WriteReq.avgMissLatency::cpu0.data 51892.881543                       # average WriteReq miss latency ((Tick/Count))
system.cpu0.dcache.WriteReq.avgMissLatency::total 51892.881543                       # average WriteReq miss latency ((Tick/Count))
system.cpu0.dcache.WriteReq.mshrHits::cpu0.data      3932594                       # number of WriteReq MSHR hits (Count)
system.cpu0.dcache.WriteReq.mshrHits::total      3932594                       # number of WriteReq MSHR hits (Count)
system.cpu0.dcache.WriteReq.mshrMisses::cpu0.data       399191                       # number of WriteReq MSHR misses (Count)
system.cpu0.dcache.WriteReq.mshrMisses::total       399191                       # number of WriteReq MSHR misses (Count)
system.cpu0.dcache.WriteReq.mshrMissLatency::cpu0.data   9183105975                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu0.dcache.WriteReq.mshrMissLatency::total   9183105975                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu0.dcache.WriteReq.mshrMissRate::cpu0.data     0.001319                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu0.dcache.WriteReq.mshrMissRate::total     0.001319                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu0.dcache.WriteReq.avgMshrMissLatency::cpu0.data 23004.291116                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.WriteReq.avgMshrMissLatency::total 23004.291116                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.power_state.pwrStateResidencyTicks::UNDEFINED 1555071084000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.dcache.prefetcher.demandMshrMisses      4048513                       # demands not covered by prefetchs (Count)
system.cpu0.dcache.prefetcher.pfIssued       12597395                       # number of hwpf issued (Count)
system.cpu0.dcache.prefetcher.pfUnused         301546                       # number of HardPF blocks evicted w/o reference (Count)
system.cpu0.dcache.prefetcher.pfUseful        2500600                       # number of useful prefetch (Count)
system.cpu0.dcache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu0.dcache.prefetcher.accuracy       0.198501                       # accuracy of the prefetcher (Count)
system.cpu0.dcache.prefetcher.coverage       0.381823                       # coverage brought by this prefetcher (Count)
system.cpu0.dcache.prefetcher.pfHitInCache      5398834                       # number of prefetches hitting in cache (Count)
system.cpu0.dcache.prefetcher.pfHitInMSHR      3749772                       # number of prefetches hitting in a MSHR (Count)
system.cpu0.dcache.prefetcher.pfHitInWB            44                       # number of prefetches hit in the Write Buffer (Count)
system.cpu0.dcache.prefetcher.pfLate          9148650                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu0.dcache.prefetcher.pfIdentified     19000452                       # number of prefetch candidates identified (Count)
system.cpu0.dcache.prefetcher.pfBufferHit      4867700                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu0.dcache.prefetcher.pfInCache             0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu0.dcache.prefetcher.pfRemovedDemand       223134                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu0.dcache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu0.dcache.prefetcher.pfSpanPage       829088                       # number of prefetches that crossed the page (Count)
system.cpu0.dcache.prefetcher.pfUsefulSpanPage       352701                       # number of prefetches that is useful and crossed the page (Count)
system.cpu0.dcache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 1555071084000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.dcache.tags.tagsInUse        355598.781027                       # Average ticks per tags in use ((Tick/Count))
system.cpu0.dcache.tags.totalRefs          1124730135                       # Total number of references to valid blocks. (Count)
system.cpu0.dcache.tags.sampledRefs           6614568                       # Sample count of references to valid blocks. (Count)
system.cpu0.dcache.tags.avgRefs            170.038336                       # Average number of references to valid blocks. ((Count/Count))
system.cpu0.dcache.tags.warmupTick             230000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu0.dcache.tags.occupancies::cpu0.data 355394.732726                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu0.dcache.tags.occupancies::cpu0.dcache.prefetcher   204.048301                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu0.dcache.tags.avgOccs::cpu0.data   694.130337                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.dcache.tags.avgOccs::cpu0.dcache.prefetcher     0.398532                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.dcache.tags.avgOccs::total     694.528869                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.dcache.tags.occupanciesTaskId::1022          108                       # Occupied blocks per task id (Count)
system.cpu0.dcache.tags.occupanciesTaskId::1024          323                       # Occupied blocks per task id (Count)
system.cpu0.dcache.tags.ageTaskId_1022::2          108                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::0            7                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::1           54                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::2          258                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::3            2                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::4            2                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ratioOccsTaskId::1022     0.210938                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu0.dcache.tags.ratioOccsTaskId::1024     0.630859                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu0.dcache.tags.tagAccesses        9056437748                       # Number of tag accesses (Count)
system.cpu0.dcache.tags.dataAccesses       9056437748                       # Number of data accesses (Count)
system.cpu0.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 1555071084000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.decode.idleCycles               205260473                       # Number of cycles decode is idle (Cycle)
system.cpu0.decode.blockedCycles            305919302                       # Number of cycles decode is blocked (Cycle)
system.cpu0.decode.runCycles                898269878                       # Number of cycles decode is running (Cycle)
system.cpu0.decode.unblockCycles             90126091                       # Number of cycles decode is unblocking (Cycle)
system.cpu0.decode.squashCycles              55274890                       # Number of cycles decode is squashing (Cycle)
system.cpu0.decode.branchResolved           437265143                       # Number of times decode resolved a branch (Count)
system.cpu0.decode.branchMispred             28830392                       # Number of times decode detected a branch misprediction (Count)
system.cpu0.decode.decodedInsts            5782031347                       # Number of instructions handled by decode (Count)
system.cpu0.decode.squashedInsts            133295930                       # Number of squashed instructions handled by decode (Count)
system.cpu0.executeStats0.numInsts         4268342695                       # Number of executed instructions (Count)
system.cpu0.executeStats0.numNop                    0                       # Number of nop insts executed (Count)
system.cpu0.executeStats0.numBranches       546406510                       # Number of branches executed (Count)
system.cpu0.executeStats0.numLoadInsts      923761167                       # Number of load instructions executed (Count)
system.cpu0.executeStats0.numStoreInsts     344850477                       # Number of stores executed (Count)
system.cpu0.executeStats0.instRate           2.744789                       # Inst execution rate ((Count/Cycle))
system.cpu0.executeStats0.numFpRegReads       2167424                       # Number of times the floating registers were read (Count)
system.cpu0.executeStats0.numFpRegWrites      2216502                       # Number of times the floating registers were written (Count)
system.cpu0.executeStats0.numIntRegReads   5348716758                       # Number of times the integer registers were read (Count)
system.cpu0.executeStats0.numIntRegWrites   3444744312                       # Number of times the integer registers were written (Count)
system.cpu0.executeStats0.numMemRefs       1268611644                       # Number of memory refs (Count)
system.cpu0.executeStats0.numMiscRegReads      5044952                       # Number of times the Misc registers were read (Count)
system.cpu0.executeStats0.numMiscRegWrites      4847979                       # Number of times the Misc registers were written (Count)
system.cpu0.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu0.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu0.fetch.predictedBranches         612563797                       # Number of branches that fetch has predicted taken (Count)
system.cpu0.fetch.cycles                   1402351883                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu0.fetch.squashCycles              165098482                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu0.fetch.miscStallCycles                  79                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu0.fetch.pendingTrapStallCycles          375                       # Number of stall cycles due to pending traps (Cycle)
system.cpu0.fetch.cacheLines                834107835                       # Number of cache lines fetched (Count)
system.cpu0.fetch.icacheSquashes                91787                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu0.fetch.nisnDist::samples        1554850634                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::mean             4.143235                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::stdev            3.070444                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::0               288411497     18.55%     18.55% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::1               108211230      6.96%     25.51% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::2               220696297     14.19%     39.70% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::3               108741303      6.99%     46.70% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::4               126237040      8.12%     54.82% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::5                93814066      6.03%     60.85% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::6               110170463      7.09%     67.93% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::7                57307991      3.69%     71.62% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::8               441260747     28.38%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::total          1554850634                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetchStats0.numInsts           6441985022                       # Number of instructions fetched (thread level) (Count)
system.cpu0.fetchStats0.numOps                      0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu0.fetchStats0.fetchRate            4.142566                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu0.fetchStats0.numBranches         950565549                       # Number of branches fetched (Count)
system.cpu0.fetchStats0.branchRate           0.611268                       # Number of branch fetches per cycle (Ratio)
system.cpu0.fetchStats0.icacheStallCycles     69949056                       # ICache total stall cycles (Cycle)
system.cpu0.fetchStats0.numFetchSuspends            0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu0.icache.demandHits::cpu0.inst    833951340                       # number of demand (read+write) hits (Count)
system.cpu0.icache.demandHits::total        833951340                       # number of demand (read+write) hits (Count)
system.cpu0.icache.overallHits::cpu0.inst    833951340                       # number of overall hits (Count)
system.cpu0.icache.overallHits::total       833951340                       # number of overall hits (Count)
system.cpu0.icache.demandMisses::cpu0.inst       156495                       # number of demand (read+write) misses (Count)
system.cpu0.icache.demandMisses::total         156495                       # number of demand (read+write) misses (Count)
system.cpu0.icache.overallMisses::cpu0.inst       156495                       # number of overall misses (Count)
system.cpu0.icache.overallMisses::total        156495                       # number of overall misses (Count)
system.cpu0.icache.demandMissLatency::cpu0.inst   2690128000                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.demandMissLatency::total   2690128000                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.overallMissLatency::cpu0.inst   2690128000                       # number of overall miss ticks (Tick)
system.cpu0.icache.overallMissLatency::total   2690128000                       # number of overall miss ticks (Tick)
system.cpu0.icache.demandAccesses::cpu0.inst    834107835                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.demandAccesses::total    834107835                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.overallAccesses::cpu0.inst    834107835                       # number of overall (read+write) accesses (Count)
system.cpu0.icache.overallAccesses::total    834107835                       # number of overall (read+write) accesses (Count)
system.cpu0.icache.demandMissRate::cpu0.inst     0.000188                       # miss rate for demand accesses (Ratio)
system.cpu0.icache.demandMissRate::total     0.000188                       # miss rate for demand accesses (Ratio)
system.cpu0.icache.overallMissRate::cpu0.inst     0.000188                       # miss rate for overall accesses (Ratio)
system.cpu0.icache.overallMissRate::total     0.000188                       # miss rate for overall accesses (Ratio)
