
---------- Begin Simulation Statistics ----------
simSeconds                                   7.375570                       # Number of seconds simulated (Second)
simTicks                                 7375569904000                       # Number of ticks simulated (Tick)
finalTick                                7375569904000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248929.47                       # Real time elapsed on the host (Second)
hostTickRate                                 29629155                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16930552                       # Number of bytes of host memory used (Byte)
simInsts                                  56679339186                       # Number of instructions simulated (Count)
simOps                                    56697450644                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   227692                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     227765                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                      7375580135                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    30498524197                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                49918502                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   29724040163                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued             194047031                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined          2199717379                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined       1438210918                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved           13631290                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         7375529214                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              4.030089                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.505548                       # Number of insts issued each cycle (Count)
system.cpu0.dcache.prefetcher.pfUnused         179431                       # number of HardPF blocks evicted w/o reference (Count)
system.cpu0.dcache.prefetcher.pfUseful         728052                       # number of useful prefetch (Count)
system.cpu0.dcache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu0.dcache.prefetcher.accuracy       0.437732                       # accuracy of the prefetcher (Count)
system.cpu0.dcache.prefetcher.coverage       0.554668                       # coverage brought by this prefetcher (Count)
system.cpu0.dcache.prefetcher.pfHitInCache         3914                       # number of prefetches hitting in cache (Count)
system.cpu0.dcache.prefetcher.pfHitInMSHR       751256                       # number of prefetches hitting in a MSHR (Count)
system.cpu0.dcache.prefetcher.pfHitInWB             0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu0.dcache.prefetcher.pfLate           755170                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu0.dcache.prefetcher.pfIdentified      2731761                       # number of prefetch candidates identified (Count)
system.cpu0.dcache.prefetcher.pfBufferHit       838859                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu0.dcache.prefetcher.pfInCache             0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu0.dcache.prefetcher.pfRemovedDemand          190                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu0.dcache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu0.dcache.prefetcher.pfSpanPage      1053567                       # number of prefetches that crossed the page (Count)
system.cpu0.dcache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu0.dcache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 7375569904000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.dcache.tags.tagsInUse          511.997410                       # Average ticks per tags in use ((Tick/Count))
system.cpu0.dcache.tags.totalRefs          5835326532                       # Total number of references to valid blocks. (Count)
system.cpu0.dcache.tags.sampledRefs           1492606                       # Sample count of references to valid blocks. (Count)
system.cpu0.dcache.tags.avgRefs           3909.488862                       # Average number of references to valid blocks. ((Count/Count))
system.cpu0.dcache.tags.warmupTick             244000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu0.dcache.tags.occupancies::cpu0.data   254.227346                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu0.dcache.tags.occupancies::cpu0.dcache.prefetcher   257.770063                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu0.dcache.tags.avgOccs::cpu0.data     0.496538                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.dcache.tags.avgOccs::cpu0.dcache.prefetcher     0.503457                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.dcache.tags.avgOccs::total       0.999995                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.dcache.tags.occupanciesTaskId::1022          256                       # Occupied blocks per task id (Count)
system.cpu0.dcache.tags.occupanciesTaskId::1024          256                       # Occupied blocks per task id (Count)
system.cpu0.dcache.tags.ageTaskId_1022::1           12                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1022::2          102                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1022::3          141                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1022::4            1                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::1            3                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::2           66                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::3           91                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::4           96                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ratioOccsTaskId::1022     0.500000                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu0.dcache.tags.ratioOccsTaskId::1024     0.500000                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu0.dcache.tags.tagAccesses       73493857310                       # Number of tag accesses (Count)
system.cpu0.dcache.tags.dataAccesses      73493857310                       # Number of data accesses (Count)
system.cpu0.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 7375569904000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.decode.idleCycles               483774100                       # Number of cycles decode is idle (Cycle)
system.cpu0.decode.blockedCycles           1006978380                       # Number of cycles decode is blocked (Cycle)
system.cpu0.decode.runCycles               5494051950                       # Number of cycles decode is running (Cycle)
system.cpu0.decode.unblockCycles            311597410                       # Number of cycles decode is unblocking (Cycle)
system.cpu0.decode.squashCycles              79127374                       # Number of cycles decode is squashing (Cycle)
system.cpu0.decode.branchResolved          3026946069                       # Number of times decode resolved a branch (Count)
system.cpu0.decode.branchMispred             37992774                       # Number of times decode detected a branch misprediction (Count)
system.cpu0.decode.decodedInsts           31763215609                       # Number of instructions handled by decode (Count)
system.cpu0.decode.squashedInsts            255105823                       # Number of squashed instructions handled by decode (Count)
system.cpu0.fetch.icacheStallCycles          99263187                       # Number of cycles fetch is stalled on an Icache miss (Cycle)
system.cpu0.fetch.insts                   33094140849                       # Number of instructions fetch has processed (Count)
system.cpu0.fetch.branches                 7306672666                       # Number of branches that fetch encountered (Count)
system.cpu0.fetch.predictedBranches        3994096130                       # Number of branches that fetch has predicted taken (Count)
system.cpu0.fetch.cycles                   7159148888                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu0.fetch.squashCycles              234234136                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu0.fetch.miscStallCycles                  11                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu0.fetch.pendingTrapStallCycles           60                       # Number of stall cycles due to pending traps (Cycle)
system.cpu0.fetch.cacheLines               3845963156                       # Number of cache lines fetched (Count)
system.cpu0.fetch.icacheSquashes                17099                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu0.fetch.nisnDist::samples        7375529214                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::mean             4.488247                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::stdev            2.794247                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::0               678410233      9.20%      9.20% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::1               729820378      9.90%     19.09% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::2               897198734     12.16%     31.26% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::3               735016061      9.97%     41.22% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::4               533488213      7.23%     48.46% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::5               710087404      9.63%     58.08% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::6               860849312     11.67%     69.76% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::7               320825874      4.35%     74.11% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::8              1909833005     25.89%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::total          7375529214                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.branchRate                 0.990657                       # Number of branch fetches per cycle (Ratio)
system.cpu0.fetch.rate                       4.486988                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu0.icache.demandHits::cpu0.inst   3845861313                       # number of demand (read+write) hits (Count)
system.cpu0.icache.demandHits::total       3845861313                       # number of demand (read+write) hits (Count)
system.cpu0.icache.overallHits::cpu0.inst   3845861313                       # number of overall hits (Count)
system.cpu0.icache.overallHits::total      3845861313                       # number of overall hits (Count)
system.cpu0.icache.demandMisses::cpu0.inst       101843                       # number of demand (read+write) misses (Count)
system.cpu0.icache.demandMisses::total         101843                       # number of demand (read+write) misses (Count)
system.cpu0.icache.overallMisses::cpu0.inst       101843                       # number of overall misses (Count)
system.cpu0.icache.overallMisses::total        101843                       # number of overall misses (Count)
system.cpu0.icache.demandMissLatency::cpu0.inst   1501789000                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.demandMissLatency::total   1501789000                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.overallMissLatency::cpu0.inst   1501789000                       # number of overall miss ticks (Tick)
system.cpu0.icache.overallMissLatency::total   1501789000                       # number of overall miss ticks (Tick)
system.cpu0.icache.demandAccesses::cpu0.inst   3845963156                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.demandAccesses::total   3845963156                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.overallAccesses::cpu0.inst   3845963156                       # number of overall (read+write) accesses (Count)
system.cpu0.icache.overallAccesses::total   3845963156                       # number of overall (read+write) accesses (Count)
system.cpu0.icache.demandMissRate::cpu0.inst     0.000026                       # miss rate for demand accesses (Ratio)
system.cpu0.icache.demandMissRate::total     0.000026                       # miss rate for demand accesses (Ratio)
system.cpu0.icache.overallMissRate::cpu0.inst     0.000026                       # miss rate for overall accesses (Ratio)
system.cpu0.icache.overallMissRate::total     0.000026                       # miss rate for overall accesses (Ratio)
system.cpu0.icache.demandAvgMissLatency::cpu0.inst 14746.119026                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.icache.demandAvgMissLatency::total 14746.119026                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.icache.overallAvgMissLatency::cpu0.inst 14746.119026                       # average overall miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMissLatency::total 14746.119026                       # average overall miss latency ((Tick/Count))
system.cpu0.icache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu0.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu0.icache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu0.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu0.icache.avgBlocked::no_mshrs           nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.icache.writebacks::writebacks        88020                       # number of writebacks (Count)
system.cpu0.icache.writebacks::total            88020                       # number of writebacks (Count)
system.cpu0.icache.demandMshrHits::cpu0.inst        13311                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.icache.demandMshrHits::total        13311                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.icache.overallMshrHits::cpu0.inst        13311                       # number of overall MSHR hits (Count)
system.cpu0.icache.overallMshrHits::total        13311                       # number of overall MSHR hits (Count)
system.cpu0.icache.demandMshrMisses::cpu0.inst        88532                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.icache.demandMshrMisses::total        88532                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.icache.overallMshrMisses::cpu0.inst        88532                       # number of overall MSHR misses (Count)
system.cpu0.icache.overallMshrMisses::total        88532                       # number of overall MSHR misses (Count)
system.cpu0.icache.demandMshrMissLatency::cpu0.inst   1276424000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.icache.demandMshrMissLatency::total   1276424000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.icache.overallMshrMissLatency::cpu0.inst   1276424000                       # number of overall MSHR miss ticks (Tick)
system.cpu0.icache.overallMshrMissLatency::total   1276424000                       # number of overall MSHR miss ticks (Tick)
system.cpu0.icache.demandMshrMissRate::cpu0.inst     0.000023                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.icache.demandMshrMissRate::total     0.000023                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.icache.overallMshrMissRate::cpu0.inst     0.000023                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.icache.overallMshrMissRate::total     0.000023                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.icache.demandAvgMshrMissLatency::cpu0.inst 14417.656892                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.demandAvgMshrMissLatency::total 14417.656892                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMshrMissLatency::cpu0.inst 14417.656892                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMshrMissLatency::total 14417.656892                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.replacements                 88020                       # number of replacements (Count)
system.cpu0.icache.ReadReq.hits::cpu0.inst   3845861313                       # number of ReadReq hits (Count)
system.cpu0.icache.ReadReq.hits::total     3845861313                       # number of ReadReq hits (Count)
system.cpu0.icache.ReadReq.misses::cpu0.inst       101843                       # number of ReadReq misses (Count)
system.cpu0.icache.ReadReq.misses::total       101843                       # number of ReadReq misses (Count)
system.cpu0.icache.ReadReq.missLatency::cpu0.inst   1501789000                       # number of ReadReq miss ticks (Tick)
system.cpu0.icache.ReadReq.missLatency::total   1501789000                       # number of ReadReq miss ticks (Tick)
system.cpu0.icache.ReadReq.accesses::cpu0.inst   3845963156                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu0.icache.ReadReq.accesses::total   3845963156                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu0.icache.ReadReq.missRate::cpu0.inst     0.000026                       # miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.missRate::total     0.000026                       # miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.avgMissLatency::cpu0.inst 14746.119026                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.avgMissLatency::total 14746.119026                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.mshrHits::cpu0.inst        13311                       # number of ReadReq MSHR hits (Count)
system.cpu0.icache.ReadReq.mshrHits::total        13311                       # number of ReadReq MSHR hits (Count)
system.cpu0.icache.ReadReq.mshrMisses::cpu0.inst        88532                       # number of ReadReq MSHR misses (Count)
system.cpu0.icache.ReadReq.mshrMisses::total        88532                       # number of ReadReq MSHR misses (Count)
system.cpu0.icache.ReadReq.mshrMissLatency::cpu0.inst   1276424000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.icache.ReadReq.mshrMissLatency::total   1276424000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.icache.ReadReq.mshrMissRate::cpu0.inst     0.000023                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.mshrMissRate::total     0.000023                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.avgMshrMissLatency::cpu0.inst 14417.656892                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.avgMshrMissLatency::total 14417.656892                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.icache.power_state.pwrStateResidencyTicks::UNDEFINED 7375569904000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.icache.prefetcher.demandMshrMisses        88532                       # demands not covered by prefetchs (Count)
system.cpu0.icache.prefetcher.pfIssued              0                       # number of hwpf issued (Count)
system.cpu0.icache.prefetcher.pfUseful              0                       # number of useful prefetch (Count)
system.cpu0.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu0.icache.prefetcher.accuracy            nan                       # accuracy of the prefetcher (Count)
system.cpu0.icache.prefetcher.coverage              0                       # coverage brought by this prefetcher (Count)
system.cpu0.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu0.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu0.icache.prefetcher.pfHitInWB             0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu0.icache.prefetcher.pfLate                0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu0.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu0.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu0.icache.prefetcher.pfInCache             0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu0.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu0.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu0.icache.prefetcher.pfSpanPage            0                       # number of prefetches that crossed the page (Count)
system.cpu0.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu0.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 7375569904000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.icache.tags.tagsInUse          511.998328                       # Average ticks per tags in use ((Tick/Count))
system.cpu0.icache.tags.totalRefs          3845949845                       # Total number of references to valid blocks. (Count)
system.cpu0.icache.tags.sampledRefs             88532                       # Sample count of references to valid blocks. (Count)
system.cpu0.icache.tags.avgRefs          43441.352788                       # Average number of references to valid blocks. ((Count/Count))
system.cpu0.icache.tags.warmupTick              79000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu0.icache.tags.occupancies::cpu0.inst   511.998328                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu0.icache.tags.avgOccs::cpu0.inst     0.999997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.icache.tags.avgOccs::total       0.999997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu0.icache.tags.ageTaskId_1024::4          512                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu0.icache.tags.tagAccesses       30767793780                       # Number of tag accesses (Count)
system.cpu0.icache.tags.dataAccesses      30767793780                       # Number of data accesses (Count)
system.cpu0.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 7375569904000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu0.iew.squashCycles                 79127374                       # Number of cycles IEW is squashing (Cycle)
system.cpu0.iew.blockCycles                 245098091                       # Number of cycles IEW is blocking (Cycle)
system.cpu0.iew.unblockCycles                   11840                       # Number of cycles IEW is unblocking (Cycle)
system.cpu0.iew.dispatchedInsts           30548442699                       # Number of instructions dispatched to IQ (Count)
system.cpu0.iew.dispSquashedInsts               26567                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu0.iew.dispLoadInsts              5796147539                       # Number of dispatched load instructions (Count)
system.cpu0.iew.dispStoreInsts             4825161702                       # Number of dispatched store instructions (Count)
system.cpu0.iew.dispNonSpecInsts             27257915                       # Number of dispatched non-speculative instructions (Count)
system.cpu0.iew.iqFullEvents                     2241                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu0.iew.lsqFullEvents                    8846                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu0.iew.memOrderViolationEvents       9766457                       # Number of memory order violations (Count)
system.cpu0.iew.predictedTakenIncorrect      22251127                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu0.iew.predictedNotTakenIncorrect     48686336                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu0.iew.branchMispredicts            70937463                       # Number of branch mispredicts detected at execute (Count)
system.cpu0.iew.instsToCommit             29575113153                       # Cumulative count of insts sent to commit (Count)
system.cpu0.iew.writebackCount            29534195732                       # Cumulative count of insts written-back (Count)
system.cpu0.iew.producerInst              15005462128                       # Number of instructions producing a value (Count)
system.cpu0.iew.consumerInst              23642907545                       # Number of instructions consuming a value (Count)
system.cpu0.iew.wbRate                       4.004322                       # Insts written-back per cycle ((Count/Cycle))
system.cpu0.iew.wbFanout                     0.634671                       # Average fanout of values written-back ((Count/Count))
system.cpu0.lsq0.forwLoads                  860109353                       # Number of loads that had data forwarded from stores (Count)
system.cpu0.lsq0.squashedLoads              227356154                       # Number of loads squashed (Count)
system.cpu0.lsq0.ignoredResponses             4552873                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu0.lsq0.memOrderViolation            9766457                       # Number of memory ordering violations (Count)
system.cpu0.lsq0.squashedStores             481327350                       # Number of stores squashed (Count)
system.cpu0.lsq0.rescheduledLoads             4534457                       # Number of loads that were rescheduled (Count)
system.cpu0.lsq0.blockedByCache                     6                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu0.lsq0.loadToUse::samples        5568791378                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::mean             2.410189                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::stdev            0.610139                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::0-9            5566880348     99.97%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::10-19             1420548      0.03%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::20-29              474700      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::30-39                4287      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::40-49                3117      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::50-59                2053      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::60-69                2211      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::70-79                1887      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::80-89                1444      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::90-99                 459      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::100-109               116      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::110-119                17      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::120-129                52      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::130-139                70      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::140-149                25      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::150-159                 3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::170-179                 2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::180-189                12      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::190-199                 1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::210-219                 2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::250-259                 4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::260-269                 1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::280-289                10      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::290-299                 1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::overflows               8      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::max_value             344                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::total          5568791378                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.mmu.dtb.readHits                        0                       # read hits (Count)
system.cpu0.mmu.dtb.readMisses                      0                       # read misses (Count)
system.cpu0.mmu.dtb.readAccesses                    0                       # read accesses (Count)
system.cpu0.mmu.dtb.writeHits                       0                       # write hits (Count)
system.cpu0.mmu.dtb.writeMisses                     0                       # write misses (Count)
system.cpu0.mmu.dtb.writeAccesses                   0                       # write accesses (Count)
system.cpu0.mmu.dtb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu0.mmu.dtb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu0.mmu.dtb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu0.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 7375569904000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.mmu.itb.readHits                        0                       # read hits (Count)
system.cpu0.mmu.itb.readMisses                      0                       # read misses (Count)
