
---------- Begin Simulation Statistics ----------
simSeconds                                   9.962809                       # Number of seconds simulated (Second)
simTicks                                 9962808603000                       # Number of ticks simulated (Tick)
finalTick                                9962808603000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 139081.54                       # Real time elapsed on the host (Second)
hostTickRate                                 71632859                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16929492                       # Number of bytes of host memory used (Byte)
simInsts                                  22794024464                       # Number of instructions simulated (Count)
simOps                                    22794444166                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   163890                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     163893                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                      9962447479                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    12106795495                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded               188553969                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   11927751281                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued               9010793                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           898127381                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        670474507                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved            3299809                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         9962398949                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.197277                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.664847                       # Number of insts issued each cycle (Count)
system.cpu0.fetch.cacheLines               1186456909                       # Number of cache lines fetched (Count)
system.cpu0.fetch.icacheSquashes                17226                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu0.fetch.nisnDist::samples        9962398949                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::mean             1.298667                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::stdev            2.647943                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::0              7522165539     75.51%     75.51% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::1               280897360      2.82%     78.33% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::2               318945687      3.20%     81.53% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::3               205405298      2.06%     83.59% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::4               212786845      2.14%     85.72% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::5               162147285      1.63%     87.35% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::6               119655641      1.20%     88.55% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::7               100143315      1.01%     89.56% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::8              1040251979     10.44%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::total          9962398949                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.branchRate                 0.128529                       # Number of branch fetches per cycle (Ratio)
system.cpu0.fetch.rate                       1.298632                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu0.icache.demandHits::cpu0.inst   1186393979                       # number of demand (read+write) hits (Count)
system.cpu0.icache.demandHits::total       1186393979                       # number of demand (read+write) hits (Count)
system.cpu0.icache.overallHits::cpu0.inst   1186393979                       # number of overall hits (Count)
system.cpu0.icache.overallHits::total      1186393979                       # number of overall hits (Count)
system.cpu0.icache.demandMisses::cpu0.inst        62930                       # number of demand (read+write) misses (Count)
system.cpu0.icache.demandMisses::total          62930                       # number of demand (read+write) misses (Count)
system.cpu0.icache.overallMisses::cpu0.inst        62930                       # number of overall misses (Count)
system.cpu0.icache.overallMisses::total         62930                       # number of overall misses (Count)
system.cpu0.icache.demandMissLatency::cpu0.inst   1052278000                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.demandMissLatency::total   1052278000                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.overallMissLatency::cpu0.inst   1052278000                       # number of overall miss ticks (Tick)
system.cpu0.icache.overallMissLatency::total   1052278000                       # number of overall miss ticks (Tick)
system.cpu0.icache.demandAccesses::cpu0.inst   1186456909                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.demandAccesses::total   1186456909                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.overallAccesses::cpu0.inst   1186456909                       # number of overall (read+write) accesses (Count)
system.cpu0.icache.overallAccesses::total   1186456909                       # number of overall (read+write) accesses (Count)
system.cpu0.icache.demandMissRate::cpu0.inst     0.000053                       # miss rate for demand accesses (Ratio)
system.cpu0.icache.demandMissRate::total     0.000053                       # miss rate for demand accesses (Ratio)
system.cpu0.icache.overallMissRate::cpu0.inst     0.000053                       # miss rate for overall accesses (Ratio)
system.cpu0.icache.overallMissRate::total     0.000053                       # miss rate for overall accesses (Ratio)
system.cpu0.icache.demandAvgMissLatency::cpu0.inst 16721.404735                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.icache.demandAvgMissLatency::total 16721.404735                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.icache.overallAvgMissLatency::cpu0.inst 16721.404735                       # average overall miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMissLatency::total 16721.404735                       # average overall miss latency ((Tick/Count))
system.cpu0.icache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu0.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu0.icache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu0.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu0.icache.avgBlocked::no_mshrs           nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.icache.writebacks::writebacks        59416                       # number of writebacks (Count)
system.cpu0.icache.writebacks::total            59416                       # number of writebacks (Count)
system.cpu0.icache.demandMshrHits::cpu0.inst         3002                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.icache.demandMshrHits::total         3002                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.icache.overallMshrHits::cpu0.inst         3002                       # number of overall MSHR hits (Count)
system.cpu0.icache.overallMshrHits::total         3002                       # number of overall MSHR hits (Count)
system.cpu0.icache.demandMshrMisses::cpu0.inst        59928                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.icache.demandMshrMisses::total        59928                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.icache.overallMshrMisses::cpu0.inst        59928                       # number of overall MSHR misses (Count)
system.cpu0.icache.overallMshrMisses::total        59928                       # number of overall MSHR misses (Count)
system.cpu0.icache.demandMshrMissLatency::cpu0.inst    940669000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.icache.demandMshrMissLatency::total    940669000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.icache.overallMshrMissLatency::cpu0.inst    940669000                       # number of overall MSHR miss ticks (Tick)
system.cpu0.icache.overallMshrMissLatency::total    940669000                       # number of overall MSHR miss ticks (Tick)
system.cpu0.icache.demandMshrMissRate::cpu0.inst     0.000051                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.icache.demandMshrMissRate::total     0.000051                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.icache.overallMshrMissRate::cpu0.inst     0.000051                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.icache.overallMshrMissRate::total     0.000051                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.icache.demandAvgMshrMissLatency::cpu0.inst 15696.652650                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.demandAvgMshrMissLatency::total 15696.652650                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMshrMissLatency::cpu0.inst 15696.652650                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMshrMissLatency::total 15696.652650                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.replacements                 59416                       # number of replacements (Count)
system.cpu0.icache.ReadReq.hits::cpu0.inst   1186393979                       # number of ReadReq hits (Count)
system.cpu0.icache.ReadReq.hits::total     1186393979                       # number of ReadReq hits (Count)
system.cpu0.icache.ReadReq.misses::cpu0.inst        62930                       # number of ReadReq misses (Count)
system.cpu0.icache.ReadReq.misses::total        62930                       # number of ReadReq misses (Count)
system.cpu0.icache.ReadReq.missLatency::cpu0.inst   1052278000                       # number of ReadReq miss ticks (Tick)
system.cpu0.icache.ReadReq.missLatency::total   1052278000                       # number of ReadReq miss ticks (Tick)
system.cpu0.icache.ReadReq.accesses::cpu0.inst   1186456909                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu0.icache.ReadReq.accesses::total   1186456909                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu0.icache.ReadReq.missRate::cpu0.inst     0.000053                       # miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.missRate::total     0.000053                       # miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.avgMissLatency::cpu0.inst 16721.404735                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.avgMissLatency::total 16721.404735                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.mshrHits::cpu0.inst         3002                       # number of ReadReq MSHR hits (Count)
system.cpu0.icache.ReadReq.mshrHits::total         3002                       # number of ReadReq MSHR hits (Count)
system.cpu0.icache.ReadReq.mshrMisses::cpu0.inst        59928                       # number of ReadReq MSHR misses (Count)
system.cpu0.icache.ReadReq.mshrMisses::total        59928                       # number of ReadReq MSHR misses (Count)
system.cpu0.icache.ReadReq.mshrMissLatency::cpu0.inst    940669000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.icache.ReadReq.mshrMissLatency::total    940669000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.icache.ReadReq.mshrMissRate::cpu0.inst     0.000051                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.mshrMissRate::total     0.000051                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.avgMshrMissLatency::cpu0.inst 15696.652650                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.avgMshrMissLatency::total 15696.652650                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.icache.power_state.pwrStateResidencyTicks::UNDEFINED 9962808603000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.icache.prefetcher.demandMshrMisses        59928                       # demands not covered by prefetchs (Count)
system.cpu0.icache.prefetcher.pfIssued              0                       # number of hwpf issued (Count)
system.cpu0.icache.prefetcher.pfUseful              0                       # number of useful prefetch (Count)
system.cpu0.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu0.icache.prefetcher.accuracy            nan                       # accuracy of the prefetcher (Count)
system.cpu0.icache.prefetcher.coverage              0                       # coverage brought by this prefetcher (Count)
system.cpu0.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu0.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu0.icache.prefetcher.pfHitInWB             0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu0.icache.prefetcher.pfLate                0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu0.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu0.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu0.icache.prefetcher.pfInCache             0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu0.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu0.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu0.icache.prefetcher.pfSpanPage            0                       # number of prefetches that crossed the page (Count)
system.cpu0.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu0.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 9962808603000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.icache.tags.tagsInUse          511.998556                       # Average ticks per tags in use ((Tick/Count))
system.cpu0.icache.tags.totalRefs          1186453907                       # Total number of references to valid blocks. (Count)
system.cpu0.icache.tags.sampledRefs             59928                       # Sample count of references to valid blocks. (Count)
system.cpu0.icache.tags.avgRefs          19797.989371                       # Average number of references to valid blocks. ((Count/Count))
system.cpu0.icache.tags.warmupTick              79000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu0.icache.tags.occupancies::cpu0.inst   511.998556                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu0.icache.tags.avgOccs::cpu0.inst     0.999997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.icache.tags.avgOccs::total       0.999997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu0.icache.tags.ageTaskId_1024::2          246                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ageTaskId_1024::3           12                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ageTaskId_1024::4          254                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu0.icache.tags.tagAccesses        9491715200                       # Number of tag accesses (Count)
system.cpu0.icache.tags.dataAccesses       9491715200                       # Number of data accesses (Count)
system.cpu0.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 9962808603000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu0.iew.squashCycles                 21554930                       # Number of cycles IEW is squashing (Cycle)
system.cpu0.iew.blockCycles                 109547732                       # Number of cycles IEW is blocking (Cycle)
system.cpu0.iew.unblockCycles               172784194                       # Number of cycles IEW is unblocking (Cycle)
system.cpu0.iew.dispatchedInsts           12295349464                       # Number of instructions dispatched to IQ (Count)
system.cpu0.iew.dispSquashedInsts             3356838                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu0.iew.dispLoadInsts              2607391049                       # Number of dispatched load instructions (Count)
system.cpu0.iew.dispStoreInsts              407804300                       # Number of dispatched store instructions (Count)
system.cpu0.iew.dispNonSpecInsts            188106623                       # Number of dispatched non-speculative instructions (Count)
system.cpu0.iew.iqFullEvents                  2193185                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu0.iew.lsqFullEvents               163240966                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu0.iew.memOrderViolationEvents        174649                       # Number of memory order violations (Count)
system.cpu0.iew.predictedTakenIncorrect      11446454                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu0.iew.predictedNotTakenIncorrect     12807839                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu0.iew.branchMispredicts            24254293                       # Number of branch mispredicts detected at execute (Count)
system.cpu0.iew.instsToCommit             11871653072                       # Cumulative count of insts sent to commit (Count)
system.cpu0.iew.writebackCount            11862137172                       # Cumulative count of insts written-back (Count)
system.cpu0.iew.producerInst               9101324741                       # Number of instructions producing a value (Count)
system.cpu0.iew.consumerInst              11961814561                       # Number of instructions consuming a value (Count)
system.cpu0.iew.wbRate                       1.190685                       # Insts written-back per cycle ((Count/Cycle))
system.cpu0.iew.wbFanout                     0.760865                       # Average fanout of values written-back ((Count/Count))
system.cpu0.lsq0.forwLoads                  216653680                       # Number of loads that had data forwarded from stores (Count)
system.cpu0.lsq0.squashedLoads              167949106                       # Number of loads squashed (Count)
system.cpu0.lsq0.ignoredResponses              366641                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu0.lsq0.memOrderViolation             174649                       # Number of memory ordering violations (Count)
system.cpu0.lsq0.squashedStores              49394649                       # Number of stores squashed (Count)
system.cpu0.lsq0.rescheduledLoads                1105                       # Number of loads that were rescheduled (Count)
system.cpu0.lsq0.blockedByCache                     0                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu0.lsq0.loadToUse::samples        2439441943                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::mean             2.575160                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::stdev            3.346788                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::0-9            2428482803     99.55%     99.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::10-19             4655651      0.19%     99.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::20-29             1040385      0.04%     99.78% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::30-39              904075      0.04%     99.82% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::40-49              729308      0.03%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::50-59             1036662      0.04%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::60-69             1144706      0.05%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::70-79              421527      0.02%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::80-89              351162      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::90-99               83437      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::100-109            106835      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::110-119            101800      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::120-129             41632      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::130-139             17916      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::140-149             10787      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::150-159            271471      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::160-169             40058      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::170-179              1342      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::180-189                66      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::190-199                96      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::200-209                20      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::210-219               150      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::220-229                 2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::230-239                10      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::240-249                 4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::250-259                 4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::270-279                 1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::280-289                 4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::290-299                 7      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::overflows              22      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::max_value             383                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::total          2439441943                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.mmu.dtb.readHits                        0                       # read hits (Count)
system.cpu0.mmu.dtb.readMisses                      0                       # read misses (Count)
system.cpu0.mmu.dtb.readAccesses                    0                       # read accesses (Count)
system.cpu0.mmu.dtb.writeHits                       0                       # write hits (Count)
system.cpu0.mmu.dtb.writeMisses                     0                       # write misses (Count)
system.cpu0.mmu.dtb.writeAccesses                   0                       # write accesses (Count)
system.cpu0.mmu.dtb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu0.mmu.dtb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu0.mmu.dtb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu0.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 9962808603000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.mmu.itb.readHits                        0                       # read hits (Count)
system.cpu0.mmu.itb.readMisses                      0                       # read misses (Count)
system.cpu0.mmu.itb.readAccesses                    0                       # read accesses (Count)
system.cpu0.mmu.itb.writeHits                       0                       # write hits (Count)
system.cpu0.mmu.itb.writeMisses                     0                       # write misses (Count)
system.cpu0.mmu.itb.writeAccesses                   0                       # write accesses (Count)
system.cpu0.mmu.itb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu0.mmu.itb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu0.mmu.itb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu0.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 9962808603000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.power_state.pwrStateResidencyTicks::ON 9962808603000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.rename.squashCycles              21554930                       # Number of cycles rename is squashing (Cycle)
system.cpu0.rename.idleCycles               395076577                       # Number of cycles rename is idle (Cycle)
system.cpu0.rename.blockCycles              303357601                       # Number of cycles rename is blocking (Cycle)
system.cpu0.rename.serializeStallCycles    6694030606                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu0.rename.runCycles               1496241200                       # Number of cycles rename is running (Cycle)
system.cpu0.rename.unblockCycles           1052138035                       # Number of cycles rename is unblocking (Cycle)
system.cpu0.rename.renamedInsts           12437614973                       # Number of instructions processed by rename (Count)
system.cpu0.rename.ROBFullEvents              3382819                       # Number of times rename has blocked due to ROB full (Count)
system.cpu0.rename.IQFullEvents             173679823                       # Number of times rename has blocked due to IQ full (Count)
system.cpu0.rename.LQFullEvents             585453775                       # Number of times rename has blocked due to LQ full (Count)
system.cpu0.rename.SQFullEvents              17498336                       # Number of times rename has blocked due to SQ full (Count)
system.cpu0.rename.renamedOperands        10846653491                       # Number of destination operands rename has renamed (Count)
system.cpu0.rename.lookups                18274788104                       # Number of register rename lookups that rename has made (Count)
system.cpu0.rename.intLookups              8931221927                       # Number of integer rename lookups (Count)
system.cpu0.rename.fpLookups               8700774108                       # Number of floating rename lookups (Count)
system.cpu0.rename.committedMaps           9996811270                       # Number of HB maps that are committed (Count)
system.cpu0.rename.undoneMaps               849842221                       # Number of HB maps that are undone due to squashing (Count)
system.cpu0.rename.serializing              188409897                       # count of serializing insts renamed (Count)
system.cpu0.rename.tempSerializing          188406981                       # count of temporary serializing insts renamed (Count)
system.cpu0.rename.skidInsts               2187925668                       # count of insts added to the skid buffer (Count)
system.cpu0.rob.reads                     21347122958                       # The number of ROB reads (Count)
system.cpu0.rob.writes                    24717208877                       # The number of ROB writes (Count)
system.cpu0.thread_0.numInsts             11397012232                       # Number of Instructions committed (Count)
system.cpu0.thread_0.numOps               11397222083                       # Number of Ops committed (Count)
system.cpu0.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu0.workload.numSyscalls                   61                       # Number of system calls (Count)
system.cpu1.numCycles                      9962808605                       # Number of cpu cycles simulated (Cycle)
system.cpu1.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu1.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu1.instsAdded                    12106792128                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu1.nonSpecInstsAdded               188553987                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu1.instsIssued                   11927793346                       # Number of instructions issued (Count)
system.cpu1.squashedInstsIssued               9011265                       # Number of squashed instructions issued (Count)
system.cpu1.squashedInstsExamined           898124031                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu1.squashedOperandsExamined        670475475                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu1.squashedNonSpecRemoved            3299827                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu1.numIssuedDist::samples         9962759491                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::mean              1.197238                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::stdev             1.664797                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::underflows               0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::0               5010402787     50.29%     50.29% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::1               2058081405     20.66%     70.95% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::2               1044475322     10.48%     81.43% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::3                696991750      7.00%     88.43% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::4                500021004      5.02%     93.45% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::5                383572786      3.85%     97.30% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::6                146281039      1.47%     98.77% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::7                 89315317      0.90%     99.66% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::8                 33618081      0.34%    100.00% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::overflows                0      0.00%    100.00% # Number of insts issued each cycle (Count)
